file_id,accuracy,stress,phones,total,text,phones-accuracy,speaker_id
96160012,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.6]",9616
96160012,10,10,"['K', 'AH0', 'M']",10,COME,"[2.0, 2.0, 2.0]",9616
96160012,10,10,"['IH0', 'N']",10,IN,"[2.0, 2.0]",9616
96160012,10,10,"['DH', 'EH0', 'N']",10,THEN,"[2.0, 1.6, 1.2]",9616
96160012,10,10,"['K', 'AH0', 'M']",10,COME,"[2.0, 2.0, 2.0]",9616
96160012,10,10,"['IH0', 'N']",10,IN,"[2.0, 2.0]",9616
96160013,10,10,['AY0'],10,I,[2.0],9616
96160013,10,10,"['W', 'AA0', 'N', 'T']",10,WANT,"[2.0, 2.0, 2.0, 2.0]",9616
96160013,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.6]",9616
96160013,10,10,"['F', 'IY0', 'L']",10,FEEL,"[2.0, 2.0, 2.0]",9616
96160013,10,10,"['Y', 'UW0']",10,YOU,"[2.0, 2.0]",9616
96160013,3,10,"['M', 'AO0', 'R']",4,MORE,"[2.0, 2.0, 1.6]",9616
96160013,10,10,"['AE0', 'N', 'D']",10,AND,"[2.0, 2.0, 2.0]",9616
96160013,3,10,"['M', 'AO0', 'R']",4,MORE,"[2.0, 2.0, 1.6]",9616
96160014,10,10,"['N', 'AW0']",10,NOW,"[2.0, 1.6]",9616
96160014,10,10,['AY0'],10,I,[2.0],9616
96160014,3,10,"['K', 'UH0', 'D']",4,COULD,"[2.0, 0.0, 1.6]",9616
96160014,10,10,"['N', 'EH1', 'V', 'ER0']",10,NEVER,"[2.0, 2.0, 2.0, 2.0]",9616
96160014,10,10,"['D', 'UH0']",10,DO,"[2.0, 1.6]",9616
96160014,10,10,"['EH1', 'N', 'IY0']",10,ANY,"[2.0, 2.0, 2.0]",9616
96160014,10,10,"['AH0', 'V']",9,OF,"[2.0, 1.6]",9616
96160014,3,10,"['DH', 'AE0', 'T']",4,THAT,"[2.0, 0.0, 0.4]",9616
96160014,10,10,"['AH0', 'G', 'EY0', 'N']",10,AGAIN,"[2.0, 2.0, 1.8, 2.0]",9616
96160015,10,10,['AY0'],10,I,[2.0],9616
96160015,10,10,"['W', 'UH0', 'D']",10,WOULD,"[2.0, 2.0, 2.0]",9616
96160015,10,10,"['L', 'AY0', 'K']",10,LIKE,"[2.0, 1.6, 2.0]",9616
96160015,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.6]",9616
96160015,10,10,"['L', 'IH0', 'V']",10,LIVE,"[2.0, 2.0, 2.0]",9616
96160015,10,10,['AH0'],10,A,[2.0],9616
96160015,10,10,"['L', 'AH0', 'NG']",10,LONG,"[2.0, 1.8, 2.0]",9616
96160015,3,10,"['L', 'AY0', 'F']",4,LIFE,"[1.6, 0.0, 0.8]",9616
96160016,10,10,['AY0'],10,I,[2.0],9616
96160016,3,10,"['SH', 'UH0', 'D']",3,SHOULD,"[1.6, 0.0, 1.6]",9616
96160016,10,10,"['HH', 'AE0', 'V']",10,HAVE,"[2.0, 2.0, 2.0]",9616
96160016,3,10,"['TH', 'AO0', 'T']",3,THOUGHT,"[0.0, 0.0, 0.4]",9616
96160016,3,10,"['IH0', 'T']",4,IT,"[1.2, 1.6]",9616
96160016,3,10,"['TH', 'R', 'UW0']",3,THROUGH,"[0.0, 0.0, 0.0]",9616
96160017,10,10,"['IH0', 'T']",10,IT,"[2.0, 2.0]",9616
96160017,3,10,"['S', 'IY0', 'M', 'D']",4,SEEMED,"[2.0, 0.8, 1.0, 2.0]",9616
96160017,10,10,"['DH', 'AE0', 'T']",10,THAT,"[2.0, 2.0, 2.0]",9616
96160017,10,10,"['W', 'AH0', 'Z']",9,WAS,"[2.0, 1.8, 1.6]",9616
96160017,10,10,"['W', 'EH0', 'R']",10,WHERE,"[2.0, 2.0, 2.0]",9616
96160017,10,10,"['IH0', 'T']",10,IT,"[2.0, 2.0]",9616
96160017,10,10,"['W', 'AH0', 'Z']",9,WAS,"[2.0, 1.8, 1.6]",9616
96160017,10,10,"['K', 'AH1', 'M', 'IH0', 'NG']",10,COMING,"[2.0, 2.0, 2.0, 2.0, 2.0]",9616
96160017,10,10,"['F', 'R', 'AH0', 'M']",10,FROM,"[2.0, 2.0, 2.0, 1.8]",9616
96160018,10,10,"['HH', 'IY0']",10,HE,"[2.0, 1.8]",9616
96160018,6,10,"['W', 'AH0', 'D']",6,WOULD,"[2.0, 1.2, 2.0]",9616
96160018,10,10,"['N', 'AH0', 'T']",10,NOT,"[2.0, 2.0, 2.0]",9616
96160018,10,10,"['L', 'EH0', 'T']",10,LET,"[2.0, 2.0, 2.0]",9616
96160018,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",9616
96160018,3,10,"['K', 'AH0', 'N', 'V', 'EH1', 'N', 'SH', 'N']",3,CONVENTION,"[1.6, 1.2, 1.6, 0.0, 0.0, 0.0, 1.2, 1.2]",9616
96160018,10,10,"['EH0', 'N', 'D']",10,END,"[2.0, 2.0, 2.0]",9616
96160018,10,10,"['L', 'AY0', 'K']",10,LIKE,"[2.0, 2.0, 2.0]",9616
96160018,10,10,"['DH', 'IH0', 'S']",10,THIS,"[2.0, 2.0, 2.0]",9616
96160019,10,10,"['B', 'AH0', 'T']",10,BUT,"[2.0, 2.0, 2.0]",9616
96160019,3,10,"['IY1', 'V', 'N']",3,EVEN,"[0.8, 0.0, 0.8]",9616
96160019,10,10,"['DH', 'IH0', 'S']",10,THIS,"[2.0, 2.0, 2.0]",9616
96160019,10,10,"['W', 'AH0', 'Z']",9,WAS,"[2.0, 2.0, 1.6]",9616
96160019,10,10,"['AE0', 'Z']",10,AS,"[2.0, 1.4]",9616
96160019,3,10,"['N', 'AH1', 'TH', 'IH0', 'NG']",3,NOTHING,"[1.6, 0.0, 0.0, 0.0, 0.0]",9616
96160020,10,10,"['HH', 'IY0']",10,HE,"[2.0, 2.0]",9616
96160020,3,10,"['S', 'T', 'AA1', 'T', 'IH0', 'D']",4,STARTED,"[1.6, 0.4, 0.4, 0.0, 0.0, 0.6000000000000001]",9616
96160020,10,10,"['T', 'UW0']",10,TO,"[2.0, 2.0]",9616
96160020,10,10,"['AE0', 'S', 'K']",10,ASK,"[2.0, 2.0, 2.0]",9616
96160020,10,10,"['IH0', 'F']",10,IF,"[2.0, 2.0]",9616
96160020,10,10,['AY0'],10,I,[2.0],9616
96160020,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 1.8]",9616
96160020,3,10,"['AO0', 'L']",3,ALL,"[0.4, 0.4]",9616
96160020,3,10,"['R', 'AY0', 'T']",3,RIGHT,"[0.8, 0.0, 1.2]",9616
96170001,10,10,"['SH', 'IY0']",10,SHE,"[1.6, 2.0]",9617
96170001,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 2.0]",9617
96170001,10,10,"['JH', 'AH0', 'S', 'T']",10,JUST,"[1.6, 2.0, 1.6, 2.0]",9617
96170001,10,10,"['L', 'AY0', 'K']",10,LIKE,"[2.0, 2.0, 2.0]",9617
96170001,2,10,"['HH', 'IY0']",3,HE,"[0.0, 0.0]",9617
96170001,3,10,"['W', 'AH0', 'Z']",4,WAS,"[2.0, 1.6, 1.0]",9617
96170002,3,10,"['DH', 'EH0', 'N']",4,THEN,"[2.0, 0.8, 0.4]",9617
96170002,10,10,"['AH0', 'N']",10,ON,"[2.0, 2.0]",9617
96170002,10,10,"['AW0', 'T']",10,OUT,"[1.8, 2.0]",9617
96170002,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",9617
96170002,10,10,"['B', 'AE0', 'K']",10,BACK,"[2.0, 2.0, 2.0]",9617
96170002,10,10,"['D', 'AO0']",10,DOOR,"[2.0, 1.6]",9617
96170002,10,10,"['AH0', 'V']",10,OF,"[1.6, 1.8]",9617
96170002,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",9617
96170002,10,10,"['HH', 'AW0', 'S']",10,HOUSE,"[2.0, 2.0, 2.0]",9617
96170003,3,10,"['HH', 'IY0']",4,HE,"[1.2, 0.0]",9617
96170003,10,10,"['L', 'UH0', 'K', 'T']",10,LOOKED,"[2.0, 2.0, 2.0, 2.0]",9617
96170003,10,10,"['HH', 'IH', 'AH0']",10,HERE,"[2.0, 1.6, 1.6]",9617
96170003,10,10,"['AE0', 'N', 'D']",10,AND,"[2.0, 2.0, 2.0]",9617
96170003,10,10,"['DH', 'EH0', 'R']",10,THERE,"[2.0, 2.0, 2.0]",9617
96170004,10,10,"['Y', 'UW0']",10,YOU,"[2.0, 2.0]",9617
96170004,3,10,"['M', 'EY0']",4,MAY,"[2.0, 0.4]",9617
96170004,10,10,"['N', 'AH0', 'T']",10,NOT,"[2.0, 2.0, 2.0]",9617
96170004,10,10,"['B', 'IY0']",10,BE,"[2.0, 1.8]",9617
96170004,10,10,"['HH', 'UW0']",10,WHO,"[2.0, 2.0]",9617
96170004,10,10,"['Y', 'UW0']",10,YOU,"[2.0, 2.0]",9617
96170004,5,10,"['TH', 'IH0', 'NG', 'K']",6,THINK,"[1.6, 0.0, 1.2, 2.0]",9617
96170004,10,10,"['Y', 'UW0']",10,YOU,"[2.0, 2.0]",9617
96170004,10,10,['AA0'],10,ARE,[2.0],9617
96170006,10,10,"['B', 'AH0', 'T']",10,BUT,"[2.0, 2.0, 2.0]",9617
96170006,10,10,"['N', 'AW0']",10,NOW,"[2.0, 2.0]",9617
96170006,10,10,"['F', 'AO0', 'R']",10,FOR,"[2.0, 1.8, 1.6]",9617
96170006,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",9617
96170006,10,10,"['F', 'ER0', 'S', 'T']",10,FIRST,"[2.0, 2.0, 2.0, 1.6]",9617
96170006,10,10,"['T', 'AY0', 'M']",10,TIME,"[2.0, 2.0, 1.8]",9617
96170006,10,10,"['S', 'AH1', 'M', 'TH', 'IH0', 'NG']",10,SOMETHING,"[2.0, 2.0, 2.0, 1.8, 2.0, 2.0]",9617
96170006,6,10,"['HH', 'AE0', 'D']",6,HAD,"[2.0, 1.2, 2.0]",9617
96170006,5,10,"['M', 'EH0', 'S', 'T']",6,MESSED,"[2.0, 0.4, 2.0, 2.0]",9617
96170006,10,10,"['AH0', 'P']",10,UP,"[2.0, 2.0]",9617
96170007,10,10,"['AE0', 'N', 'D']",10,AND,"[2.0, 2.0, 2.0]",9617
96170007,10,10,"['W', 'AH0', 'N', 'S']",10,ONCE,"[2.0, 2.0, 2.0, 2.0]",9617
96170007,10,10,"['M', 'AO0']",10,MORE,"[2.0, 2.0]",9617
96170007,8,10,"['SH', 'IY0']",8,SHE,"[1.2, 1.4]",9617
96170007,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 1.8, 2.0]",9617
96170007,10,10,"['AO0', 'L']",10,ALL,"[1.6, 1.8]",9617
96170007,8,10,"['HH', 'IH0', 'Z']",8,HIS,"[2.0, 1.6, 1.4]",9617
96170007,3,10,"['OW0', 'N']",4,OWN,"[0.4, 0.4]",9617
96170008,10,10,"['IH0', 'T']",10,IT,"[1.6, 2.0]",9617
96170008,10,10,"['N', 'EH1', 'V', 'ER0']",10,NEVER,"[2.0, 2.0, 1.6, 2.0]",9617
96170008,5,10,"['HH', 'AE1', 'P', 'AH0', 'N', 'D']",6,HAPPENED,"[2.0, 1.6, 2.0, 0.4, 1.2, 2.0]",9617
96170008,10,10,"['AE0', 'N', 'D']",10,AND,"[2.0, 2.0, 2.0]",9617
96170008,10,10,"['IH0', 'T']",10,IT,"[1.6, 2.0]",9617
96170008,10,10,"['N', 'EH1', 'V', 'ER0']",10,NEVER,"[2.0, 2.0, 1.6, 2.0]",9617
96170008,10,10,"['W', 'IH0', 'L']",10,WILL,"[2.0, 2.0, 2.0]",9617
96170009,10,10,"['DH', 'EY0']",10,THEY,"[2.0, 1.2]",9617
96170009,3,10,"['AO0', 'L']",4,ALL,"[0.4, 0.4]",9617
96170009,6,10,"['G', 'IH0', 'V']",6,GIVE,"[1.6, 1.2, 1.4]",9617
96170009,10,10,"['DH', 'EH0', 'M']",9,THEM,"[2.0, 1.6, 1.8]",9617
96170009,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.6]",9617
96170009,10,10,"['HH', 'IH0', 'M']",10,HIM,"[2.0, 2.0, 1.8]",9617
96170010,10,10,"['DH', 'EH0', 'R']",10,THERE,"[2.0, 2.0, 2.0]",9617
96170010,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 2.0]",9617
96170010,10,10,"['N', 'OW0']",10,NO,"[2.0, 2.0]",9617
96170010,5,10,"['AH1', 'DH', 'ER0']",6,OTHER,"[0.8, 2.0, 2.0]",9617
96170010,3,10,"['W', 'EY0']",4,WAY,"[2.0, 0.8]",9617
96170010,3,10,"['AH0', 'R', 'AW1', 'N', 'D']",3,AROUND,"[0.4, 0.0, 0.0, 0.0, 0.4]",9617
96170010,10,10,"['IH0', 'T']",10,IT,"[1.6, 2.0]",9617
96170011,10,10,"['DH', 'IH0', 'S']",10,THIS,"[2.0, 2.0, 2.0]",9617
96170011,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 1.8]",9617
96170011,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",9617
96170011,10,10,"['TH', 'IH0', 'NG']",10,THING,"[2.0, 2.0, 1.8]",9617
96170011,10,10,"['SH', 'IY0']",10,SHE,"[1.4, 2.0]",9617
96170011,8,10,"['W', 'AA1', 'N', 'T', 'IH0', 'D']",8,WANTED,"[2.0, 2.0, 2.0, 2.0, 1.2, 1.4]",9617
96170011,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.8]",9617
96170011,10,10,"['HH', 'IH', 'AH0']",10,HEAR,"[2.0, 2.0, 2.0]",9617
96170011,5,10,"['OW1', 'N', 'L', 'IY0']",6,ONLY,"[0.8, 2.0, 2.0, 2.0]",9617
96170011,10,10,"['DH', 'IH0', 'S']",10,THIS,"[2.0, 2.0, 2.0]",9617
96170012,10,10,"['W', 'IY0']",10,WE,"[2.0, 1.8]",9617
96170012,10,10,['AA0'],10,ARE,[2.0],9617
96170012,10,10,"['G', 'OW0', 'IH0', 'NG']",10,GOING,"[2.0, 2.0, 1.8, 1.8]",9617
96170012,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.6]",9617
96170012,10,10,"['D', 'UH0']",10,DO,"[2.0, 1.6]",9617
96170012,10,10,"['N', 'AH1', 'TH', 'IH0', 'NG']",10,NOTHING,"[2.0, 2.0, 1.8, 2.0, 2.0]",9617
96170012,10,10,"['AH0', 'B', 'AW1', 'T']",10,ABOUT,"[2.0, 2.0, 2.0, 2.0]",9617
96170012,6,10,"['IH0', 'T']",6,IT,"[1.0, 2.0]",9617
96170013,10,10,"['N', 'OW0']",10,NO,"[2.0, 1.8]",9617
96170013,3,10,"['D', 'AW0', 'T']",4,DOUBT,"[1.6, 0.8, 1.4]",9617
96170013,10,10,"['HH', 'IY0']",10,HE,"[2.0, 2.0]",9617
96170013,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 2.0]",9617
96170013,5,10,"['V', 'EH1', 'R', 'IY0']",6,VERY,"[1.4, 1.2, 1.2, 1.2]",9617
96170013,8,10,"['G', 'UH0', 'D']",8,GOOD,"[2.0, 2.0, 1.0]",9617
96170013,10,10,"['AE0', 'N', 'D']",10,AND,"[2.0, 2.0, 2.0]",9617
96170013,3,10,"['AO0', 'L']",4,ALL,"[0.4, 0.4]",9617
96170013,10,10,"['DH', 'AE0', 'T']",10,THAT,"[2.0, 2.0, 2.0]",9617
96170014,10,10,"['SH', 'IY0']",10,SHE,"[1.6, 2.0]",9617
96170014,3,10,"['W', 'AO0', 'K', 'T']",4,WALKED,"[1.2, 0.4, 0.2, 0.8]",9617
96170014,10,10,"['AW0', 'T']",10,OUT,"[2.0, 2.0]",9617
96170014,10,10,"['AH0', 'V']",10,OF,"[2.0, 1.8]",9617
96170014,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",9617
96170014,10,10,"['R', 'UW0', 'M']",9,ROOM,"[2.0, 1.8, 1.6]",9617
96170014,10,10,"['AH0', 'G', 'EH0', 'N']",10,AGAIN,"[2.0, 2.0, 1.2, 2.0]",9617
96170015,3,10,"['HH', 'IY0']",4,HE,"[1.6, 0.0]",9617
96170015,3,10,"['T', 'ER0', 'N', 'D']",4,TURNED,"[2.0, 1.2, 0.4, 1.6]",9617
96170015,10,10,"['AE0', 'N', 'D']",10,AND,"[2.0, 2.0, 2.0]",9617
96170015,10,10,"['AA0', 'S', 'K', 'T']",10,ASKED,"[2.0, 2.0, 2.0, 1.6]",9617
96170015,10,10,"['DH', 'EH0', 'M']",9,THEM,"[2.0, 1.6, 1.8]",9617
96170018,10,10,"['HH', 'IY0']",10,HE,"[2.0, 2.0]",9617
96170018,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 2.0]",9617
96170018,3,10,"['T', 'AE1', 'L', 'AH0', 'N', 'T', 'IH0', 'D']",4,TALENTED,"[1.2, 0.0, 0.0, 0.0, 0.0, 1.6, 1.6, 1.6]",9617
96170018,10,10,"['IH0', 'N']",10,IN,"[2.0, 2.0]",9617
96170018,10,10,"['M', 'AO0']",10,MORE,"[2.0, 1.6]",9617
96170018,10,10,"['TH', 'IH0', 'NG', 'Z']",10,THINGS,"[2.0, 2.0, 2.0, 1.6]",9617
96170018,10,10,"['DH', 'AE0', 'N']",10,THAN,"[2.0, 2.0, 2.0]",9617
96170018,10,10,['AY0'],10,I,[2.0],9617
96170018,8,10,"['W', 'AH0', 'Z']",7,WAS,"[2.0, 1.6, 1.4]",9617
96170020,8,10,"['SH', 'IY0']",8,SHE,"[1.2, 1.8]",9617
96170020,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 1.8, 2.0]",9617
96170020,10,10,"['L', 'UH1', 'K', 'IH0', 'NG']",10,LOOKING,"[2.0, 2.0, 2.0, 2.0, 2.0]",9617
96170020,10,10,"['AH0', 'W', 'EY1']",10,AWAY,"[1.6, 2.0, 2.0]",9617
96170020,10,10,"['F', 'R', 'AH0', 'M']",9,FROM,"[2.0, 2.0, 1.8, 1.8]",9617
96170020,10,10,"['HH', 'IH0', 'M']",10,HIM,"[2.0, 2.0, 1.8]",9617
96170020,10,10,"['AE0', 'T']",10,AT,"[2.0, 2.0]",9617
96170020,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",9617
96170020,5,10,"['F', 'AY1', 'AH0']",6,FIRE,"[2.0, 0.8, 0.8]",9617
96170021,10,10,"['S', 'OW0']",10,SO,"[2.0, 2.0]",9617
96170021,10,10,"['DH', 'AE0', 'T']",10,THAT,"[2.0, 2.0, 2.0]",9617
96170021,10,10,"['IH0', 'Z']",10,IS,"[2.0, 1.8]",9617
96170021,10,10,"['W', 'AH0', 'T']",10,WHAT,"[2.0, 1.8, 2.0]",9617
96170021,10,10,['AY0'],10,I,[2.0],9617
96170021,10,10,"['W', 'AA0', 'N', 'T']",10,WANT,"[2.0, 2.0, 2.0, 1.8]",9617
96170021,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.6]",9617
96170021,10,10,"['B', 'IY0']",10,BE,"[2.0, 1.8]",9617
96170021,5,10,"['K', 'AO0', 'L', 'D']",6,CALLED,"[2.0, 0.4, 1.2, 2.0]",9617
96170022,10,10,"['AE0', 'N', 'D']",10,AND,"[2.0, 1.6, 2.0]",9617
96170022,10,10,"['IY1', 'V', 'N']",10,EVEN,"[2.0, 1.8, 2.0]",9617
96170022,10,10,"['AE1', 'F', 'T', 'ER0']",9,AFTER,"[1.2, 2.0, 2.0, 2.0]",9617
96170022,10,10,"['DH', 'AE0', 'T']",10,THAT,"[2.0, 2.0, 2.0]",9617
96170022,10,10,"['IH0', 'T']",10,IT,"[2.0, 2.0]",9617
96170022,3,5,"['IH0', 'Z']",3,IS,"[0.8, 0.0]",9617
96170022,10,10,"['N', 'AH0', 'T']",9,NOT,"[2.0, 1.2, 2.0]",9617
96170022,10,10,"['M', 'AH0', 'CH']",10,MUCH,"[2.0, 2.0, 2.0]",9617
96170022,10,10,"['B', 'EH1', 'T', 'ER0']",10,BETTER,"[2.0, 2.0, 2.0, 2.0]",9617
96170023,10,10,['AY0'],10,I,[2.0],9617
96170023,5,10,"['L', 'EH0', 'F', 'T']",6,LEFT,"[2.0, 0.0, 1.6, 1.6]",9617
96170023,10,10,"['DH', 'IH0', 'S']",10,THIS,"[2.0, 2.0, 2.0]",9617
96170023,5,10,"['P', 'L', 'EY0', 'S']",6,PLACE,"[2.0, 0.8, 1.0, 2.0]",9617
96170023,10,10,"['B', 'IH0', 'K', 'AH1', 'Z']",9,BECAUSE,"[2.0, 2.0, 2.0, 1.2, 1.6]",9617
96170023,10,10,"['AH0', 'V']",10,OF,"[2.0, 1.8]",9617
96170023,10,10,"['HH', 'IH0', 'M']",10,HIM,"[2.0, 2.0, 1.8]",9617
96170024,10,10,"['N', 'AW0']",10,NOW,"[2.0, 2.0]",9617
96170024,10,10,"['SH', 'IY0']",10,SHE,"[1.2, 2.0]",9617
96170024,3,10,"['HH', 'AE0', 'D']",4,HAD,"[2.0, 0.0, 2.0]",9617
96170024,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.6]",9617
96170024,10,10,"['D', 'UH0']",10,DO,"[2.0, 1.6]",9617
96170024,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",9617
96170024,3,10,"['S', 'EY0', 'M']",4,SAME,"[2.0, 0.0, 1.8]",9617
96180001,10,10,"['AE0', 'N', 'D']",10,AND,"[2.0, 2.0, 2.0]",9618
96180001,10,10,"['SH', 'IY0']",10,SHE,"[1.6, 1.8]",9618
96180001,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 1.8, 2.0]",9618
96180001,5,10,"['IH1', 'N', 'T', 'IH0', 'M', 'AH0', 'T']",5,INTIMATE,"[1.6, 1.6, 1.6, 0.0, 1.6, 0.4, 1.6]",9618
96180001,10,10,"['W', 'IH0', 'DH']",10,WITH,"[2.0, 2.0, 1.8]",9618
96180001,3,10,"['HH', 'IH0', 'M']",4,HIM,"[2.0, 2.0, 0.4]",9618
96180001,3,10,"['AE0', 'Z']",4,AS,"[0.0, 2.0]",9618
96180001,10,10,"['AE0', 'T']",9,AT,"[2.0, 1.8]",9618
96180001,10,10,"['F', 'ER0', 'S', 'T']",10,FIRST,"[2.0, 2.0, 2.0, 2.0]",9618
96180002,10,10,"['IH0', 'T']",9,IT,"[2.0, 1.4]",9618
96180002,10,10,"['IH0', 'Z']",10,IS,"[2.0, 1.8]",9618
96180002,10,10,"['OW1', 'V', 'ER0']",10,OVER,"[1.6, 2.0, 2.0]",9618
96180002,10,10,"['IH0', 'N']",10,IN,"[2.0, 2.0]",9618
96180002,10,10,['AH0'],10,A,[1.6],9618
96180002,10,10,"['M', 'OW1', 'M', 'AH0', 'N', 'T']",10,MOMENT,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",9618
96180004,10,10,"['DH', 'EY0']",10,THEY,"[2.0, 1.6]",9618
96180004,3,10,"['W', 'ER0']",4,WERE,"[1.6, 0.4]",9618
96180004,10,10,"['AH0', 'N']",10,ON,"[1.8, 2.0]",9618
96180004,10,10,"['M', 'AY0']",10,MY,"[2.0, 2.0]",9618
96180004,3,10,"['S', 'AY0', 'D']",4,SIDE,"[2.0, 1.2, 2.0]",9618
96180004,10,10,"['AH0', 'V']",9,OF,"[2.0, 1.6]",9618
96180004,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",9618
96180004,5,10,"['S', 'T', 'R', 'IY0', 'M']",6,STREAM,"[2.0, 0.2, 0.2, 2.0, 1.8]",9618
96180004,10,10,"['N', 'AW0']",10,NOW,"[2.0, 2.0]",9618
96180005,10,10,"['HH', 'IY0']",10,HE,"[2.0, 2.0]",9618
96180005,10,10,"['K', 'UH0', 'D']",10,COULD,"[2.0, 2.0, 2.0]",9618
96180005,5,10,"['N', 'EH1', 'V', 'ER0']",6,NEVER,"[2.0, 0.8, 2.0, 2.0]",9618
96180005,10,10,"['S', 'IY0']",10,SEE,"[2.0, 2.0]",9618
96180005,10,10,"['HH', 'ER0']",10,HER,"[2.0, 2.0]",9618
96180005,10,10,"['B', 'IH0', 'F', 'AO1']",10,BEFORE,"[2.0, 2.0, 2.0, 2.0]",9618
96180007,10,10,"['Y', 'UW0']",10,YOU,"[2.0, 1.6]",9618
96180007,5,10,"['S', 'T', 'IH0', 'L']",6,STILL,"[2.0, 1.0, 1.2, 1.6]",9618
96180007,10,10,"['N', 'IY0', 'D']",9,NEED,"[2.0, 1.4, 2.0]",9618
96180007,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.6]",9618
96180007,10,10,"['G', 'EH0', 'T']",10,GET,"[2.0, 2.0, 2.0]",9618
96180007,10,10,"['AW0', 'T']",10,OUT,"[2.0, 2.0]",9618
96180007,10,10,"['AH0', 'V']",9,OF,"[2.0, 1.6]",9618
96180007,10,10,"['DH', 'IH0', 'S']",10,THIS,"[2.0, 2.0, 2.0]",9618
96180007,10,10,"['P', 'L', 'EY0', 'S']",10,PLACE,"[2.0, 2.0, 1.8, 2.0]",9618
96180008,10,10,"['W', 'AH0', 'T']",10,WHAT,"[2.0, 1.8, 2.0]",9618
96180008,10,10,"['D', 'UH0']",10,DO,"[2.0, 1.8]",9618
96180008,10,10,"['Y', 'UW0']",10,YOU,"[2.0, 1.8]",9618
96180008,10,10,"['TH', 'IH0', 'NG', 'K']",10,THINK,"[1.8, 2.0, 2.0, 2.0]",9618
96180008,10,10,"['W', 'AH0', 'T']",10,WHAT,"[2.0, 2.0, 2.0]",9618
96180008,10,10,"['K', 'AE0', 'N']",10,CAN,"[2.0, 2.0, 2.0]",9618
96180008,10,10,"['B', 'IY0']",10,BE,"[2.0, 2.0]",9618
96180008,10,10,"['DH', 'EH0', 'R']",10,THERE,"[2.0, 2.0, 2.0]",9618
96180009,10,10,"['DH', 'EH0', 'R']",10,THERE,"[2.0, 2.0, 2.0]",9618
96180009,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 1.8, 2.0]",9618
96180009,10,10,['AH0'],10,A,[1.8],9618
96180009,10,10,"['M', 'AE0', 'N']",10,MAN,"[2.0, 1.8, 2.0]",9618
96180009,8,10,"['B', 'IH0', 'HH', 'AY1', 'N', 'D']",8,BEHIND,"[2.0, 2.0, 2.0, 1.6, 1.0, 2.0]",9618
96180009,3,10,"['M', 'IY0']",4,ME,"[2.0, 0.4]",9618
96180010,10,10,"['DH', 'AE0', 'T']",10,THAT,"[2.0, 2.0, 2.0]",9618
96180010,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 2.0]",9618
96180010,10,10,"['JH', 'AH0', 'S', 'T']",10,JUST,"[2.0, 2.0, 2.0, 2.0]",9618
96180010,10,10,"['HH', 'AW0']",10,HOW,"[2.0, 2.0]",9618
96180010,10,10,"['SH', 'IY0']",10,SHE,"[1.6, 1.8]",9618
96180010,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 2.0]",9618
96180011,10,10,"['DH', 'IH0', 'S']",10,THIS,"[2.0, 2.0, 2.0]",9618
96180011,10,10,"['IH0', 'Z']",10,IS,"[2.0, 2.0]",9618
96180011,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",9618
96180011,10,10,"['W', 'EY0']",10,WAY,"[2.0, 2.0]",9618
96180011,10,10,"['AH0', 'V']",9,OF,"[2.0, 1.6]",9618
96180011,3,10,"['L', 'AY0', 'F']",4,LIFE,"[2.0, 0.0, 2.0]",9618
96180012,3,10,"['AE0', 'Z']",4,AS,"[0.8, 2.0]",9618
